,author,published_at,updated_at,like_count,text
909,@pratiksharma745,2024-09-02T06:54:34Z,2024-09-02T06:54:34Z,0,"Don&#39;t know why this goosebumps arrived 🔥🥵 <a href=""https://www.youtube.com/watch?v=m3O1lnPJszk&amp;t=1998"">33:18</a>"
910,@darshanB2838,2024-09-02T06:50:48Z,2024-09-02T06:50:48Z,1,I request Samay to upload video of Naman  performance of 7th sept!<br>Guy&#39;s a legend!
911,@himangimahajan3631,2024-09-02T06:45:23Z,2024-09-02T06:45:23Z,4,"<a href=""https://www.youtube.com/watch?v=m3O1lnPJszk&amp;t=1623"">27:03</a> <br>really like this guy , he is so sweet"
912,@RanjeetSingh-po7uk,2024-09-02T06:43:05Z,2024-09-02T06:43:05Z,0,"<a href=""https://www.youtube.com/watch?v=m3O1lnPJszk&amp;t=1860"">31:00</a> kunal kambra ka pet 😅"
913,@syedtameemfaisal7747,2024-09-02T06:40:27Z,2024-09-02T06:40:27Z,0,Sorabh Panth ka Cameo kyun rakaha woh bhi bouncer jaisa
914,@Yashhhayy,2024-09-02T06:40:21Z,2024-09-02T06:41:26Z,0,"Bane mushkilon me jo fankar hu main,<br>Hu gussa bhi ziddi vilankar hu main, <br>Bharam hai tumhara, mujhe maar doge?<br>Ehem iss kahani ka kirdaar hu main!!"
915,@devilgamer257,2024-09-02T06:12:52Z,2024-09-02T06:12:52Z,1,Arpit bala in next episode
916,@oveshchisti4982,2024-09-02T06:11:02Z,2024-09-02T06:11:02Z,1,No one replase mandip sing👽
917,@Jaspritb.2,2024-09-02T06:08:12Z,2024-09-02T06:08:12Z,0,"<a href=""https://www.youtube.com/shorts/2eyKT3Qx1BU"">https://youtube.com/shorts/2eyKT3Qx1BU?si=PIa-ZpwWwBzT__WB</a>"
918,@ayushpal07.18,2024-09-02T05:55:05Z,2024-09-02T05:55:05Z,0,"I am 17 and I really want to meet Raina Bhaiya some time, so I too wanted one time please😢"
919,@bhise617,2024-09-02T05:53:02Z,2024-09-02T05:53:02Z,0,How to take the part in it
920,@hardikkulabkar4730,2024-09-02T05:51:37Z,2024-09-02T05:51:37Z,0,❤
921,@robinjohn86,2024-09-02T05:31:08Z,2024-09-02T05:31:08Z,1,BC ye judge kya khane aaye hain kya 😅
922,@jhaamit2242,2024-09-02T05:27:40Z,2024-09-02T05:27:40Z,0,Theory ajeeb nahi Hai samay. Tu comedy kaa honey singh Hai. Sudhar Jaa. Abhi hi band ho jaye to Samaj kaa bhala hoga
923,@creativeworld_nm,2024-09-02T05:22:57Z,2024-09-02T05:22:57Z,1,😂😂😂😂
924,@moh1710,2024-09-02T05:22:40Z,2024-09-02T05:22:40Z,1,A star is born
925,@mohammad_hammad_khan,2024-09-02T05:22:23Z,2024-09-02T05:22:23Z,1,Subscribe done 👍🏻
926,@rohitbharadwaz7960,2024-09-02T05:21:26Z,2024-09-02T05:21:26Z,1,Golden motivation 🙏<br>Wifi off 😂😂😂😂😂 <br>That&#39;s god level 🤪
927,@jaanhotummeri9340,2024-09-02T05:12:46Z,2024-09-02T05:12:46Z,0,Avenger level ki kavita suna Diya yar ❤
928,@LifeisssFun,2024-09-02T05:00:31Z,2024-09-02T05:00:31Z,0,Best episode ever
929,@techsawari9002,2024-09-02T04:56:31Z,2024-09-02T05:11:43Z,0,Koiii ni bolegaa yeh ashish solankii k liye tha wifi bnd krne wali baat😂
930,@rohitthakur1411,2024-09-02T04:54:27Z,2024-09-02T04:54:27Z,0,❤
931,@amanchandra9570,2024-09-02T04:49:35Z,2024-09-02T04:49:35Z,0,He bhi thik h
932,@Shiva-qu6wp,2024-09-02T04:49:19Z,2024-09-02T04:49:19Z,0,Who all watched Naman&#39;s Jug Jug Jiyo movie scene in YouTube after this episode !!
933,@yashchoudhary5943,2024-09-02T04:47:52Z,2024-09-02T04:47:52Z,1,Kya gaya hai bhai 🙌🏻❤️
934,@SandeepKinlekar,2024-09-02T04:47:40Z,2024-09-02T04:48:03Z,0,Sir next video daldo please. 2 baar dekh liye saare episodes
935,@ayusharya6290,2024-09-02T04:43:13Z,2024-09-02T04:43:13Z,0,I came here only to watch Naman after watching shorts
936,@SumitSingh-wu6ok,2024-09-02T04:40:19Z,2024-09-02T04:40:19Z,1,Its really gonna fake which i had not expected  😢
937,@ishanmathur8287,2024-09-02T04:27:05Z,2024-09-02T04:27:05Z,0,mahol bana diya bhai
938,@PublicUnfiltered1,2024-09-02T04:20:12Z,2024-09-02T04:20:12Z,1,Bodybuilder Kyu Khada Hai 🤔🤔
939,@ShadabTyagi-zx7kj,2024-09-02T04:06:47Z,2024-09-02T04:06:47Z,1,Asli Laal singh chadda amir ki acting kar rha he
940,@luckyjesrani191,2024-09-02T03:53:07Z,2024-09-02T03:53:07Z,0,Only episode in which someone is more funnier than samay.
941,@mr_manu_kaswa85,2024-09-02T03:45:20Z,2024-09-02T03:45:20Z,0,Namam top
942,@rohitkr_2001,2024-09-02T03:41:24Z,2024-09-02T03:41:24Z,0,"<a href=""https://www.youtube.com/watch?v=m3O1lnPJszk&amp;t=570"">9:30</a> 🤣🤣🤣🤣"
943,@fasterraj282,2024-09-02T03:37:38Z,2024-09-02T03:37:38Z,0,😂❤
944,@priyanshsharma4099,2024-09-02T03:25:23Z,2024-09-02T03:25:23Z,0,Ek saal chalega ye
945,@Itsparrotlife,2024-09-02T03:24:03Z,2024-09-02T03:24:03Z,0,8.5 lo bhai ban gya winner
946,@Itsparrotlife,2024-09-02T03:20:58Z,2024-09-02T03:20:58Z,0,52.04 was literally killed
947,@jayharsora242,2024-09-02T03:11:22Z,2024-09-02T03:11:22Z,0,God&#39;s plan ❤
948,@esaralfan_club,2024-09-02T03:08:19Z,2024-09-02T03:08:19Z,0,I came here 4 times only for naman arora 😂😂😂😂😂😂
949,@BikashDeep-ih9xu,2024-09-02T03:06:09Z,2024-09-02T03:06:09Z,0,Arpit Bala as a judge
950,@brajeshkumar5976,2024-09-02T03:05:06Z,2024-09-02T03:05:06Z,0,"Bhench**d kya hi show bna daala yrr Samay bhai...... G**d hi faad di aapne to sbki. Salute to you, Bhai 🫡🫡🫡🫡.  Found  a masterpiece in your show <a href=""http://www.youtube.com/results?search_query=%23naman"">#Naman</a> bhai. love you brother dil se ❤❤❤❤🫡"
951,@user-rb9nu3ug6p,2024-09-02T02:42:33Z,2024-09-02T02:42:33Z,0,Hello me Youtubeber hu🎉🎉🎉mera channel he is se ap ko🎉🎉🎉🎉 madt<br> malli sakti h 🎉🎉🎉
952,@manyasurve4060,2024-09-02T02:33:33Z,2024-09-02T02:33:33Z,0,Last joke was epic 😅
953,@MemonDevelopers,2024-09-02T02:26:56Z,2024-09-02T02:26:56Z,0,"<a href=""https://www.youtube.com/watch?v=m3O1lnPJszk&amp;t=900"">15:00</a> Iske naamo nishan mitao 😂"
954,@SKS-a2324d,2024-09-02T00:48:25Z,2024-09-02T00:48:25Z,0,What is the &#39;although&#39; joke?😢 Did anyone get it?
955,@SmilenJoy007,2024-09-02T00:14:22Z,2024-09-02T00:14:22Z,0,Respect for Kamra to not get entertained by mediocrity in name of joke
956,@RaghavJ-g2d,2024-09-01T23:29:46Z,2024-09-01T23:29:46Z,0,"<a href=""https://www.youtube.com/shorts/vd-MOv-5uTg"">https://youtube.com/shorts/vd-MOv-5uTg?si=lrKsNSO7_ueaIZ1W</a>"
957,@alyanqaurty6027,2024-09-01T23:24:39Z,2024-09-01T23:24:39Z,0,Naman accha artist h
958,@sarveshsrivastava3644,2024-09-01T23:24:00Z,2024-09-01T23:24:00Z,1,"Kunal Kamra Bhadwa hai, rest kudos to the show 💯"
959,@ashkatchum1244,2024-09-01T23:16:07Z,2024-09-01T23:16:07Z,0,Oh bhaiii ye bande ko naam clumsy comedian karlena chhaiye
960,@mango_man1322,2024-09-01T23:09:24Z,2024-09-01T23:10:05Z,0,"Main toh 5 pass mein se 1 win karne ke liye comment karne wala tha.. phir comments padhne lag gaya.. kisi ne nahi dala hai kuch..lag raha hai main hi jeetne wala hu..<br>On a serious note, best two lines were arc reactor aur tony hu main and youtube nahi sony hu main.. wah wah"
961,@harshvala5148,2024-09-01T23:04:56Z,2024-09-01T23:04:56Z,0,😂😂😂😂😂
962,@tanaypalande7820,2024-09-01T23:03:18Z,2024-09-01T23:03:18Z,0,I can bet samay regretted putting fries in his ears. 😂
963,@chetty909,2024-09-01T22:58:43Z,2024-09-01T22:58:43Z,0,Thank God i watched the complete thing....
964,@blurryfaceakshara575,2024-09-01T22:44:31Z,2024-09-01T22:44:31Z,0,Naman&#39;s last wala shayri of nimuda nimuda was fucking crazy 😂😂😂😂😂😂
965,@hopelessgamer6657,2024-09-01T22:32:26Z,2024-09-01T22:32:26Z,2,"Respect for this Father <a href=""https://www.youtube.com/watch?v=m3O1lnPJszk&amp;t=1502"">25:02</a> 🙏"
966,@Sunil.vlogss,2024-09-01T22:32:21Z,2024-09-01T22:32:21Z,0,Yeh Kamra sirf Modi ke pichhe kyu pada rheta h 😅😅😂😂Modi ne mari thi kya ishki 😂jo harwakt dard hota rheta h😂
967,@Sunil.vlogss,2024-09-01T22:28:00Z,2024-09-01T22:28:00Z,0,Chlo finally kamra toh samjha RSS ke bare me 😂
968,@Rap47-dw1zh,2024-09-01T22:13:53Z,2024-09-01T22:13:53Z,1,Dil aur show dono Jeet Liya Naman bhai ne respect❤️
969,@buntyyt6396,2024-09-01T22:12:53Z,2024-09-01T22:12:53Z,0,Naman bhai is a gem man...smile ka medicine hya bhai♥️♥️..lots of love man♥️♥️
970,@LOVEYOU0229,2024-09-01T22:08:56Z,2024-09-01T22:08:56Z,0,Kunal kamra chor lg raha h
971,@saadhanif2019,2024-09-01T22:03:29Z,2024-09-01T22:03:29Z,0,Even andrew Tate broke the Character and Celebrated &lt;3
972,@knowyourself1678,2024-09-01T21:45:16Z,2024-09-01T21:45:16Z,0,Ghar se kha ke aaya kro
973,@foodprintslovers,2024-09-01T21:38:57Z,2024-09-01T21:38:57Z,0,What is Andrew tate doing on stage when he was talking about motivation 😅
974,@piyushgehlot07,2024-09-01T21:32:28Z,2024-09-01T21:32:28Z,0,Nimoda nimodaa😂😂😂
975,@farazzulnurain2800,2024-09-01T21:26:14Z,2024-09-01T21:26:14Z,0,the man sitting beside Samay looks like Rohit Sharma.
976,@lawsofgaming4798,2024-09-01T21:13:47Z,2024-09-01T21:13:47Z,0,A star is born today!!! Deserving one indeed
977,@sakkey,2024-09-01T21:13:17Z,2024-09-01T21:13:17Z,0,wo polygamous ne toh sar me dard dila dia
978,@RiteshRay-b1s,2024-09-01T21:09:14Z,2024-09-01T21:09:14Z,7,Me waiting for 7 sep 😅❤️ for naman Arora 😂😂
979,@krishnachaitanya_7,2024-09-01T21:04:15Z,2024-09-01T21:04:15Z,0,"<a href=""https://www.youtube.com/watch?v=m3O1lnPJszk&amp;t=2276"">37:56</a> 😂😂"
980,@DivyaIrani,2024-09-01T21:04:08Z,2024-09-01T21:04:08Z,0,Mujhe bhi koi sport kro please 🙏🙏
981,@manhalrahman5785,2024-09-01T21:03:23Z,2024-09-01T21:03:23Z,0,"<a href=""https://www.youtube.com/watch?v=m3O1lnPJszk&amp;t=2269"">37:49</a> Naman Arora"
982,@user-hb6so2rc3m,2024-09-01T21:02:17Z,2024-09-01T21:02:17Z,0,hi
983,@sharad730,2024-09-01T20:57:20Z,2024-09-01T20:57:20Z,0,Bhai ye naman arora pagla ban ke ullu bana gaya😅😅😅
984,@sharad730,2024-09-01T20:45:21Z,2024-09-01T20:45:21Z,0,"<a href=""https://www.youtube.com/shorts/sfjrt_eCAXI"">https://youtube.com/shorts/sfjrt_eCAXI?si=JIQN3dATr6U_eqAI</a>"
985,@divyagolchha5095,2024-09-01T20:43:12Z,2024-09-01T20:43:12Z,0,Amazingggg!!😂😂
986,@mr.sudarshantambe07,2024-09-01T20:37:22Z,2024-09-01T20:37:22Z,0,Naman playing character....❤Its not original him
987,@subhamgamer6515,2024-09-01T20:32:13Z,2024-09-01T20:32:13Z,0,"Bhiya apne video editor ko kehna ki judge&#39;s average me X/10 nahi X/5 aayega, aapki engineering me paani fer raha editor 🐧🤡"
988,@RaviPlayzZzYT,2024-09-01T20:30:30Z,2024-09-01T20:30:30Z,0,Phle se hi h
989,@gaming_walkthroughs,2024-09-01T20:25:58Z,2024-09-01T20:25:58Z,0,Political tattus.... Kunal and Atul together 🤮🤮🤮
990,@MAHI-ek6kv,2024-09-01T20:25:42Z,2024-09-01T20:25:42Z,0,naman aarora hands down......................too good
991,@dr.vishalkarthik,2024-09-01T20:25:08Z,2024-09-01T20:25:08Z,226,I being a Doctor.. watching naman&#39;s performance daily after my hectic shift. Hats off to his talent and comic timing... And thanks for making me feel stress free. Naman is the best medicine for a stressful day. 👍💐👑
992,@suhanirana5419,2024-09-01T20:15:40Z,2024-09-01T20:15:40Z,0,Commenting only for NAMAN 🫶🏻♥️✨
993,@Redfllag-9,2024-09-01T20:10:31Z,2024-09-01T20:10:31Z,0,Waiting for 7 September
994,@Sukunabhaiya,2024-09-01T20:09:33Z,2024-09-01T20:09:33Z,3,"<a href=""https://www.youtube.com/watch?v=m3O1lnPJszk&amp;t=2033"">33:53</a> ab iski reel kategi"
995,@aayushijeswani711,2024-09-01T20:08:20Z,2024-09-01T20:08:20Z,0,The akola father son duo❤
996,@vasugarg461,2024-09-01T20:07:03Z,2024-09-01T20:07:03Z,0,Ye kon log h bhyyy samay ki video se yada Ashish k comment p like kr rhe h salo video bhi krlo😂😂😂😂
997,@Sukunabhaiya,2024-09-01T20:00:48Z,2024-09-01T20:00:48Z,0,"<a href=""https://www.youtube.com/watch?v=m3O1lnPJszk&amp;t=1698"">28:18</a> was personal 😂"
998,,2024-09-01T19:57:32Z,2024-09-01T19:57:32Z,0,When will the arpit Bala episode come. Release it man it will be a banger
999,@rubyisbaking2856,2024-09-01T19:55:20Z,2024-09-01T19:55:20Z,1,Ye show contestant se zyaada judges ke career revive kar raha hai 😂😂😂
